date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ITC.NS,LT.NS,SUNPHARMA.NS
2024-08-02,1481.459716796875,3979.212646484375,805.1937866210938,1711.8939208984375,434.0842895507813,3596.6982421875,1700.100830078125
2024-08-03,1481.459716796875,3979.212646484375,805.1937866210938,1711.8939208984375,434.0842895507813,3596.6982421875,1700.100830078125
2024-08-04,1481.459716796875,3979.212646484375,805.1937866210938,1711.8939208984375,434.0842895507813,3596.6982421875,1700.100830078125
2024-08-05,1430.079345703125,3860.29296875,784.1315307617188,1646.75341796875,431.3329772949219,3461.590087890625,1689.006591796875
2024-08-06,1438.700439453125,3875.2978515625,777.0703125,1646.0013427734375,431.5992736816406,3508.8828125,1676.43994140625
2024-08-07,1447.3707275390625,3902.472412109375,787.8926391601562,1684.11767578125,437.2349853515625,3569.764892578125,1702.849609375
2024-08-08,1431.8577880859375,3876.552001953125,797.2105102539062,1638.5284423828125,439.0987548828125,3486.6591796875,1705.4024658203125
2024-08-09,1456.7330322265625,3928.764892578125,800.8502807617188,1664.471923828125,440.1194152832031,3524.4345703125,1703.6842041015625
2024-08-10,1456.7330322265625,3928.764892578125,800.8502807617188,1664.471923828125,440.1194152832031,3524.4345703125,1703.6842041015625
2024-08-11,1456.7330322265625,3928.764892578125,800.8502807617188,1664.471923828125,440.1194152832031,3524.4345703125,1703.6842041015625
2024-08-12,1443.2208251953125,3898.012939453125,805.65478515625,1689.5224609375,438.9656372070313,3504.712890625,1702.2606201171875
2024-08-13,1446.18505859375,3899.221435546875,778.0409545898438,1689.5693359375,434.8830261230469,3484.942138671875,1708.396728515625
2024-08-14,1444.43115234375,3990.546875,780.2733764648438,1713.821044921875,436.8355712890625,3478.46630859375,1709.91845703125
2024-08-15,1444.43115234375,3990.546875,780.2733764648438,1713.821044921875,436.8355712890625,3478.46630859375,1709.91845703125
2024-08-16,1460.5863037109375,4102.77734375,792.0662231445312,1747.378173828125,446.1101379394531,3501.180908203125,1710.99853515625
2024-08-17,1460.5863037109375,4102.77734375,792.0662231445312,1747.378173828125,446.1101379394531,3501.180908203125,1710.99853515625
2024-08-18,1460.5863037109375,4102.77734375,792.0662231445312,1747.378173828125,446.1101379394531,3501.180908203125,1710.99853515625
2024-08-19,1475.65625,4171.482421875,791.7993774414062,1752.8773193359375,445.0451049804688,3488.131103515625,1715.9564208984375
2024-08-20,1483.1416015625,4202.419921875,794.783935546875,1759.8330078125,442.6931762695313,3505.44873046875,1734.16845703125
2024-08-21,1485.8433837890625,4228.61865234375,789.0088500976562,1760.3028564453125,448.55084228515625,3528.359130859375,1732.4996337890625
2024-08-22,1485.2979736328125,4182.63134765625,791.6780395507812,1767.39990234375,447.7964172363281,3538.612548828125,1718.7545166015625
2024-08-23,1487.1322021484375,4147.23291015625,788.6448364257812,1750.339111328125,448.9058227539063,3530.812255859375,1743.3973388671875
2024-08-24,1487.1322021484375,4147.23291015625,788.6448364257812,1750.339111328125,448.9058227539063,3530.812255859375,1743.3973388671875
2024-08-25,1487.1322021484375,4147.23291015625,788.6448364257812,1750.339111328125,448.9058227539063,3530.812255859375,1743.3973388671875
2024-08-26,1499.6490478515625,4183.0478515625,795.8758544921875,1763.5460205078125,448.8170471191406,3573.345947265625,1740.157470703125
2024-08-27,1487.6031494140625,4178.125,794.8082275390625,1786.0584716796875,444.2907104492188,3633.001708984375,1756.7987060546875
2024-08-28,1485.4715576171875,4186.3935546875,794.4927978515625,1822.7178955078125,441.3619384765625,3619.608642578125,1778.839599609375
2024-08-29,1507.90283203125,4191.7353515625,795.1964721679688,1817.3128662109373,448.2845764160156,3614.114013671875,1766.420166015625
2024-08-30,1496.6995849609375,4230.7099609375,794.395751953125,1827.0416259765625,445.4445190429688,3634.914794921875,1788.4610595703125
2024-08-31,1496.6995849609375,4230.7099609375,794.395751953125,1827.0416259765625,445.4445190429688,3634.914794921875,1788.4610595703125
2024-09-01,1496.6995849609375,4230.7099609375,794.395751953125,1827.0416259765625,445.4445190429688,3634.914794921875,1788.4610595703125
2024-09-02,1503.267822265625,4200.3291015625,789.56689453125,1846.5933837890625,452.67779541015625,3613.770751953125,1782.86474609375
2024-09-03,1496.203857421875,4192.24658203125,794.6140747070312,1824.7388916015625,452.1008911132813,3620.687744140625,1778.4959716796875
2024-09-04,1501.5823974609375,4161.49462890625,796.7737426757812,1807.0670166015625,449.3939514160156,3582.07861328125,1799.45703125
2024-09-05,1480.192138671875,4158.42919921875,798.5450439453125,1817.1248779296875,453.6984252929688,3555.93017578125,1793.2225341796875
2024-09-06,1452.2830810546875,4140.5908203125,794.4199829101562,1787.7034912109375,445.2669982910156,3507.460205078125,1791.3082275390625
2024-09-07,1452.2830810546875,4140.5908203125,794.4199829101562,1787.7034912109375,445.2669982910156,3507.460205078125,1791.3082275390625
2024-09-08,1452.2830810546875,4140.5908203125,794.4199829101562,1787.7034912109375,445.2669982910156,3507.460205078125,1791.3082275390625
2024-09-09,1449.9283447265625,4133.90185546875,799.0546875,1780.9356689453125,454.1865539550781,3510.943359375,1788.6573486328125
2024-09-10,1449.0113525390625,4188.0654296875,800.923095703125,1797.5263671875,455.8284606933594,3528.457275390625,1802.8931884765625
2024-09-11,1439.0721435546875,4161.587890625,797.7928466796875,1795.5052490234375,456.4941101074219,3470.371826171875,1812.0728759765625
2024-09-12,1467.1298828125,4197.21630859375,808.8092651367188,1833.386474609375,461.0647888183594,3553.82080078125,1831.4139404296875
2024-09-13,1460.016357421875,4201.76904296875,808.4937744140625,1827.4178466796875,456.0503234863281,3544.990234375,1819.976318359375
2024-09-14,1460.016357421875,4201.76904296875,808.4937744140625,1827.4178466796875,456.0503234863281,3544.990234375,1819.976318359375
2024-09-15,1460.016357421875,4201.76904296875,808.4937744140625,1827.4178466796875,456.0503234863281,3544.990234375,1819.976318359375
2024-09-16,1458.752197265625,4193.08251953125,810.9202880859375,1833.19873046875,453.6096801757813,3593.31298828125,1829.008544921875
2024-09-17,1459.6942138671875,4186.02294921875,809.8770141601562,1835.3604736328125,450.636474609375,3625.642822265625,1832.10107421875
2024-09-18,1450.919921875,4037.8369140625,822.494873046875,1778.5858154296875,450.2814636230469,3660.229248046875,1802.549560546875
2024-09-19,1457.0916748046875,3991.383544921875,829.1435546875,1780.5125732421875,451.0802307128906,3614.359130859375,1812.4163818359373
2024-09-20,1473.2025146484375,3980.931640625,845.0130004882812,1791.3695068359375,456.5384521484375,3722.48486328125,1831.757568359375
2024-09-21,1473.2025146484375,3980.931640625,845.0130004882812,1791.3695068359375,456.5384521484375,3722.48486328125,1831.757568359375
2024-09-22,1473.2025146484375,3980.931640625,845.0130004882812,1791.3695068359375,456.5384521484375,3722.48486328125,1831.757568359375
2024-09-23,1480.5887451171875,3965.6953125,854.0397338867188,1782.6275634765625,458.8016357421875,3716.401611328125,1828.7630615234373
2024-09-24,1476.6229248046875,3968.296630859375,858.0435180664062,1784.6484375,457.2928466796875,3720.228271484375,1834.064697265625
2024-09-25,1481.15869140625,3971.502197265625,863.4060668945312,1781.546630859375,459.3341369628906,3722.43603515625,1836.4700927734373
2024-09-26,1485.12451171875,3987.99267578125,865.5171508789062,1786.1995849609375,463.9492492675781,3691.33251953125,1863.8126220703125
2024-09-27,1513.10791015625,4003.0439453125,850.5697631835938,1792.3095703125,463.9048461914063,3635.89599609375,1913.1961669921875
2024-09-28,1513.10791015625,4003.0439453125,850.5697631835938,1792.3095703125,463.9048461914063,3635.89599609375,1913.1961669921875
2024-09-29,1513.10791015625,4003.0439453125,850.5697631835938,1792.3095703125,463.9048461914063,3635.89599609375,1913.1961669921875
2024-09-30,1463.9324951171875,3965.6953125,840.572509765625,1763.0291748046875,459.86663818359375,3606.36279296875,1891.596923828125
2024-10-01,1452.2830810546875,3983.718505859375,837.7333984375,1790.053466796875,458.1359558105469,3584.727783203125,1884.969970703125
2024-10-02,1452.2830810546875,3983.718505859375,837.7333984375,1790.053466796875,458.1359558105469,3584.727783203125,1884.969970703125
2024-10-03,1394.928466796875,3932.4814453125,816.2828979492188,1779.7606201171875,455.0740661621094,3431.8115234375,1876.035888671875
2024-10-04,1374.653564453125,3950.597900390625,804.4658203125,1803.0252685546875,446.908935546875,3428.180908203125,1875.25048828125
2024-10-05,1374.653564453125,3950.597900390625,804.4658203125,1803.0252685546875,446.908935546875,3428.180908203125,1875.25048828125
2024-10-06,1374.653564453125,3950.597900390625,804.4658203125,1803.0252685546875,446.908935546875,3428.180908203125,1875.25048828125
2024-10-07,1358.9888916015625,3969.736572265625,785.1264038085938,1818.2059326171875,452.8109130859375,3403.063232421875,1870.5379638671875
2024-10-08,1385.3858642578125,3951.527587890625,801.2628173828125,1831.6007080078125,450.8139953613281,3465.9072265625,1882.2210693359373
2024-10-09,1362.8306884765625,3951.24853515625,792.5758666992188,1835.5484619140625,436.3918151855469,3421.460205078125,1895.671630859375
2024-10-10,1359.31103515625,3927.510498046875,806.7709350585938,1803.82421875,436.7024841308594,3395.2138671875,1853.356689453125
2024-10-11,1360.35205078125,3854.8583984375,801.238525390625,1818.9578857421875,433.2855224609375,3416.995849609375,1867.2978515625
2024-10-12,1360.35205078125,3854.8583984375,801.238525390625,1818.9578857421875,433.2855224609375,3416.995849609375,1867.2978515625
2024-10-13,1360.35205078125,3854.8583984375,801.238525390625,1818.9578857421875,433.2855224609375,3416.995849609375,1867.2978515625
2024-10-14,1360.7734375,3843.1982421875,819.2433471679688,1841.3294677734373,441.0513000488281,3488.131103515625,1874.9559326171875
2024-10-15,1332.5174560546875,3824.756591796875,817.3021240234375,1841.70556640625,442.4713134765625,3485.0400390625,1863.8616943359373
2024-10-16,1342.4813232421875,3804.456787109375,824.9214477539062,1804.8582763671875,437.7231140136719,3466.103759765625,1863.910888671875
2024-10-17,1344.811279296875,3817.510009765625,811.988037109375,1849.9771728515625,433.9067993164063,3503.093994140625,1855.1239013671875
2024-10-18,1347.66162109375,3839.908447265625,816.2101440429688,1766.7889404296875,431.9542236328125,3510.45263671875,1875.5450439453125
2024-10-19,1347.66162109375,3839.908447265625,816.2101440429688,1766.7889404296875,431.9542236328125,3510.45263671875,1875.5450439453125
2024-10-20,1347.66162109375,3839.908447265625,816.2101440429688,1766.7889404296875,431.9542236328125,3510.45263671875,1875.5450439453125
2024-10-21,1357.476806640625,3799.6748046875,838.9466552734375,1741.5504150390625,429.247314453125,3518.10595703125,1862.438232421875
2024-10-22,1331.8482666015625,3739.744140625,832.0796508789062,1740.4693603515625,427.60540771484375,3445.793212890625,1853.160400390625
2024-10-23,1327.0645751953125,3787.009033203125,842.3924560546875,1760.961181640625,426.3185424804688,3390.356689453125,1805.8385009765625
2024-10-24,1328.3287353515625,3769.919189453125,849.1138916015625,1751.5142822265625,418.6415100097656,3377.8466796875,1815.2144775390625
2024-10-25,1316.4808349609375,3778.90673828125,846.0807495117188,1750.2923583984375,428.0491638183594,3263.784912109375,1826.5050048828125
2024-10-26,1316.4808349609375,3778.90673828125,846.0807495117188,1750.2923583984375,428.0491638183594,3263.784912109375,1826.5050048828125
2024-10-27,1316.4808349609375,3778.90673828125,846.0807495117188,1750.2923583984375,428.0491638183594,3263.784912109375,1826.5050048828125
2024-10-28,1322.9251708984375,3809.919677734375,841.6159057617188,1753.394287109375,429.6910705566406,3277.9140625,1868.230712890625
2024-10-29,1328.52685546875,3795.39111328125,850.1815185546875,1748.59326171875,433.0636291503906,3317.259033203125,1837.5008544921875
2024-10-30,1332.3935546875,3804.145263671875,841.81005859375,1713.227783203125,436.2586975097656,3344.192626953125,1818.356201171875
2024-10-31,1320.64501953125,3695.92529296875,842.3438110351562,1670.589599609375,433.8180541992188,3554.115234375,1815.2144775390625
2024-11-01,1327.1884765625,3710.593505859375,843.120361328125,1674.011962890625,435.1492919921875,3558.089111328125,1824.54150390625
2024-11-02,1327.1884765625,3710.593505859375,843.120361328125,1674.011962890625,435.1492919921875,3558.089111328125,1824.54150390625
2024-11-03,1327.1884765625,3710.593505859375,843.120361328125,1674.011962890625,435.1492919921875,3558.089111328125,1824.54150390625
2024-11-04,1291.0009765625,3691.92041015625,831.8612060546875,1676.6739501953125,430.0904846191406,3507.165771484375,1775.943359375
2024-11-05,1294.1240234375,3698.626220703125,853.0933837890625,1667.68994140625,426.1854248046875,3507.50927734375,1770.73974609375
2024-11-06,1314.002197265625,3855.368408203125,851.83154296875,1733.7625732421875,426.9841918945313,3576.829345703125,1794.1553955078125
2024-11-07,1294.470947265625,3865.845703125,847.609375,1714.1309814453125,424.1440734863281,3577.90869140625,1758.3203125
2024-11-08,1272.758544921875,3862.213134765625,851.4432983398438,1739.704345703125,424.2772216796875,3591.399658203125,1776.630615234375
2024-11-09,1272.758544921875,3862.213134765625,851.4432983398438,1739.704345703125,424.2772216796875,3591.399658203125,1776.630615234375
2024-11-10,1272.758544921875,3862.213134765625,851.4432983398438,1739.704345703125,424.2772216796875,3591.399658203125,1776.630615234375
2024-11-11,1261.802978515625,3910.363037109375,857.1942138671875,1768.367431640625,423.3009948730469,3560.5419921875,1761.90380859375
2024-11-12,1263.33984375,3909.152587890625,833.8509521484375,1776.638427734375,419.66217041015625,3523.747802734375,1768.0399169921875
2024-11-13,1241.3299560546875,3865.333740234375,815.9674682617188,1776.2581787109375,419.0852661132813,3481.16455078125,1746.5880126953125
2024-11-14,1256.746826171875,3861.189208984375,821.5,1772.5980224609375,413.5382690429688,3459.873291015625,1735.98486328125
2024-11-15,1256.746826171875,3861.189208984375,821.5,1772.5980224609375,413.5382690429688,3459.873291015625,1735.98486328125
2024-11-16,1256.746826171875,3861.189208984375,821.5,1772.5980224609375,413.5382690429688,3459.873291015625,1735.98486328125
2024-11-17,1256.746826171875,3861.189208984375,821.5,1772.5980224609375,413.5382690429688,3459.873291015625,1735.98486328125
2024-11-18,1249.9554443359375,3743.46923828125,827.4934692382812,1722.1165771484375,414.07080078125,3475.473876953125,1715.9073486328125
2024-11-19,1231.0189208984375,3762.142333984375,845.5225830078125,1734.7607421875,414.7807922363281,3439.906005859375,1744.8699951171875
2024-11-20,1231.0189208984375,3762.142333984375,845.5225830078125,1734.7607421875,414.7807922363281,3439.906005859375,1744.8699951171875
2024-11-21,1212.528564453125,3793.15576171875,845.0130004882812,1743.6021728515625,405.7281494140625,3417.927734375,1747.56982421875
2024-11-22,1254.565673828125,3953.111328125,847.1483764648438,1808.4388427734373,421.2596740722656,3535.6689453125,1762.591064453125
2024-11-23,1254.565673828125,3953.111328125,847.1483764648438,1808.4388427734373,421.2596740722656,3535.6689453125,1762.591064453125
2024-11-24,1254.565673828125,3953.111328125,847.1483764648438,1808.4388427734373,421.2596740722656,3535.6689453125,1762.591064453125
2024-11-25,1275.9805908203125,4018.76953125,866.5604858398438,1796.5076904296875,423.1678466796875,3682.35498046875,1766.12548828125
2024-11-26,1284.6060791015625,4053.787841796875,866.5363159179688,1829.2587890625,423.3453674316406,3632.90380859375,1729.505126953125
2024-11-27,1282.1275634765625,4035.021240234375,879.5181884765625,1829.5914306640625,423.3009948730469,3629.076904296875,1717.576416015625
2024-11-28,1259.91943359375,3953.390625,870.224609375,1765.0875244140625,421.4815673828125,3597.041748046875,1702.6534423828125
2024-11-29,1281.1361083984375,3977.558837890625,871.6320190429688,1766.2283935546875,423.12347412109375,3654.685791015625,1748.4534912109375
2024-11-30,1281.1361083984375,3977.558837890625,871.6320190429688,1766.2283935546875,423.12347412109375,3654.685791015625,1748.4534912109375
2024-12-01,1281.1361083984375,3977.558837890625,871.6320190429688,1766.2283935546875,423.12347412109375,3654.685791015625,1748.4534912109375
2024-12-02,1297.9410400390625,3982.960205078125,875.8298950195312,1787.095947265625,423.5228576660156,3634.326171875,1775.5997314453125
2024-12-03,1311.969970703125,4007.26806640625,886.3124389648438,1798.789306640625,419.3959045410156,3715.763916015625,1767.2545166015625
2024-12-04,1297.74267578125,4055.370361328125,902.7156982421876,1796.0799560546875,414.5589294433594,3718.560302734375,1767.4017333984375
2024-12-05,1310.7305908203125,4157.490234375,905.457763671875,1839.4310302734373,414.9139404296875,3759.426513671875,1780.410400390625
2024-12-06,1300.320556640625,4140.21484375,900.6531982421875,1827.5950927734373,418.15338134765625,3793.91455078125,1771.967041015625
2024-12-07,1300.320556640625,4140.21484375,900.6531982421875,1827.5950927734373,418.15338134765625,3793.91455078125,1771.967041015625
2024-12-08,1300.320556640625,4140.21484375,900.6531982421875,1827.5950927734373,418.15338134765625,3793.91455078125,1771.967041015625
2024-12-09,1284.0609130859375,4146.40771484375,907.520263671875,1828.783447265625,412.6507263183594,3872.99755859375,1773.7342529296875
2024-12-10,1273.8489990234375,4128.15380859375,906.5982055664062,1852.45556640625,413.0945129394531,3849.3017578125,1776.97412109375
2024-12-11,1267.2559814453125,4123.40380859375,904.1716918945312,1876.79296875,412.9169921875,3843.0224609375,1780.9503173828125
2024-12-12,1252.0870361328125,4149.0166015625,902.30322265625,1889.0091552734373,408.7900695800781,3787.242431640625,1772.55615234375
2024-12-13,1261.9517822265625,4166.66455078125,908.3695678710938,1901.0828857421875,417.1327209472656,3813.83251953125,1780.410400390625
2024-12-14,1261.9517822265625,4166.66455078125,908.3695678710938,1901.0828857421875,417.1327209472656,3813.83251953125,1780.410400390625
2024-12-15,1261.9517822265625,4166.66455078125,908.3695678710938,1901.0828857421875,417.1327209472656,3813.83251953125,1780.410400390625
2024-12-16,1257.4407958984375,4111.99609375,905.1907958984376,1882.4019775390625,417.2214660644531,3804.854736328125,1776.8270263671875
2024-12-17,1234.6378173828125,4031.24951171875,889.6853637695312,1879.1221923828125,416.73333740234375,3735.534423828125,1756.4549560546875
2024-12-18,1242.5196533203125,4049.2705078125,878.74169921875,1881.54638671875,417.5765075683594,3687.407958984375,1768.236328125
2024-12-19,1219.914794921875,3978.5361328125,870.3944702148438,1850.2213134765625,414.07080078125,3646.394775390625,1790.0809326171875
2024-12-20,1194.9803466796875,3883.912841796875,859.7177124023438,1827.3572998046875,412.384521484375,3561.523193359375,1775.8941650390625
2024-12-21,1194.9803466796875,3883.912841796875,859.7177124023438,1827.3572998046875,412.384521484375,3561.523193359375,1775.8941650390625
2024-12-22,1194.9803466796875,3883.912841796875,859.7177124023438,1827.3572998046875,412.384521484375,3561.523193359375,1775.8941650390625
2024-12-23,1211.834716796875,3872.737548828125,874.0343017578125,1829.4014892578125,420.9046630859375,3571.972412109375,1781.5394287109375
2024-12-24,1212.2808837890625,3892.481689453125,872.6268310546875,1814.9034423828125,424.6322326660156,3571.236572265625,1785.8592529296875
2024-12-25,1212.2808837890625,3892.481689453125,872.6268310546875,1814.9034423828125,424.6322326660156,3571.236572265625,1785.8592529296875
2024-12-26,1206.1339111328125,3882.796142578125,869.0598754882812,1813.3348388671875,423.3009948730469,3561.1796875,1807.802001953125
2024-12-27,1210.595458984375,3878.83837890625,872.6996459960938,1822.2236328125,424.7653503417969,3540.1826171875,1827.3394775390625
2024-12-28,1210.595458984375,3878.83837890625,872.6996459960938,1822.2236328125,424.7653503417969,3540.1826171875,1827.3394775390625
2024-12-29,1210.595458984375,3878.83837890625,872.6996459960938,1822.2236328125,424.7653503417969,3540.1826171875,1827.3394775390625
2024-12-30,1200.3338623046875,3873.203125,862.82373046875,1812.00390625,423.3453674316406,3511.5810546875,1849.576904296875
2024-12-31,1200.3338623046875,3873.203125,862.82373046875,1812.00390625,423.3453674316406,3511.5810546875,1849.576904296875
